trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
393,False,"{'a': 0.5, 'e': 1.0}",30,12,-48.58302785583191,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
394,False,"{'a': 0.5, 'e': 1.0}",20,0,-244.82010444317828,"{0: 6, 1: 4, 2: 5, 3: 1, 4: 4}",0
395,False,"{'a': 0.5, 'e': 1.0}",25,0,-60.86183550045657,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
396,False,"{'a': 0.5, 'e': 1.0}",25,0,-112.62670963698348,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
397,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.36648981435084,"{0: 11, 1: 3, 2: 9, 3: 2, 4: 0}",0
398,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.20875448869165,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
399,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.49565944647927,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
400,False,"{'a': 0.5, 'e': 1.0}",25,0,-138.24149321348227,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
401,False,"{'a': 0.5, 'e': 1.0}",20,0,-113.73390871863145,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
402,False,"{'a': 0.5, 'e': 1.0}",30,0,-105.04815287105887,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
403,False,"{'a': 0.5, 'e': 1.0}",25,0,-102.92779326405892,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
404,False,"{'a': 0.5, 'e': 1.0}",30,4,-117.112631216937,"{0: 12, 1: 5, 2: 7, 3: 2, 4: 0}",1
405,False,"{'a': 0.5, 'e': 1.0}",30,0,-130.04183370468226,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
406,False,"{'a': 0.5, 'e': 1.0}",25,0,-195.46668554047673,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
407,False,"{'a': 0.5, 'e': 1.0}",20,0,-64.05398722234,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
408,False,"{'a': 0.5, 'e': 1.0}",20,0,-153.05645701615975,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
409,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.76926746292805,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
410,False,"{'a': 0.5, 'e': 1.0}",30,0,-257.2795876562605,"{0: 15, 1: 3, 2: 4, 3: 5, 4: 3}",0
411,False,"{'a': 0.5, 'e': 1.0}",25,0,-148.8029068390791,"{0: 14, 1: 5, 2: 2, 3: 2, 4: 2}",0
412,False,"{'a': 0.5, 'e': 1.0}",30,0,-183.5369484597314,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
413,False,"{'a': 0.5, 'e': 1.0}",25,0,-72.16784675242607,"{0: 15, 1: 7, 2: 2, 3: 0, 4: 1}",0
414,False,"{'a': 0.5, 'e': 1.0}",20,0,-153.56492829448467,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
415,False,"{'a': 0.5, 'e': 1.0}",25,0,-190.90379414764567,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
416,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.53050082327802,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
417,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.66639055355998,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
418,False,"{'a': 0.5, 'e': 1.0}",20,0,-153.12094081820166,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
419,False,"{'a': 0.5, 'e': 1.0}",25,0,-128.41528081221006,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
420,False,"{'a': 0.5, 'e': 1.0}",20,0,-79.30720747528007,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
421,False,"{'a': 0.5, 'e': 1.0}",20,7,-36.69954508919434,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
422,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.8750496559909,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
423,False,"{'a': 0.5, 'e': 1.0}",20,0,-196.2669243271103,"{0: 7, 1: 3, 2: 7, 3: 0, 4: 3}",0
424,False,"{'a': 0.5, 'e': 1.0}",25,0,-178.8043206271134,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
425,False,"{'a': 0.5, 'e': 1.0}",25,2,-174.80224992764195,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 3}",1
426,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.53598888884947,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
427,False,"{'a': 0.5, 'e': 1.0}",30,0,-136.00709786229152,"{0: 20, 1: 4, 2: 2, 3: 2, 4: 2}",0
428,False,"{'a': 0.5, 'e': 1.0}",20,4,-1.3596496035641596,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 1.0}",25,0,-78.0197885759869,"{0: 17, 1: 3, 2: 2, 3: 3, 4: 0}",0
430,False,"{'a': 0.5, 'e': 1.0}",30,0,-181.9454719948028,"{0: 15, 1: 2, 2: 11, 3: 0, 4: 2}",0
431,False,"{'a': 0.5, 'e': 1.0}",30,0,-67.50061960366439,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
432,False,"{'a': 0.5, 'e': 1.0}",20,0,-100.85163885425476,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
433,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.39936842444902,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
434,False,"{'a': 0.5, 'e': 1.0}",30,0,-253.24683452286274,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 5}",0
435,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.873787044979,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
436,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.955195139115705,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
437,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.01009744538284,"{0: 8, 1: 4, 2: 5, 3: 3, 4: 0}",0
438,False,"{'a': 0.5, 'e': 1.0}",25,0,-146.85769156017145,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
439,False,"{'a': 0.5, 'e': 1.0}",25,0,-123.99883059361868,"{0: 13, 1: 6, 2: 3, 3: 2, 4: 1}",0
440,False,"{'a': 0.5, 'e': 1.0}",30,0,-54.79172215550904,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
441,False,"{'a': 0.5, 'e': 1.0}",20,0,-176.6935803113425,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
442,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.9699086219387,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
443,False,"{'a': 0.5, 'e': 1.0}",25,0,-168.4231157759578,"{0: 12, 1: 4, 2: 4, 3: 4, 4: 1}",0
444,False,"{'a': 0.5, 'e': 1.0}",20,0,-220.6027503513199,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 4}",0
445,False,"{'a': 0.5, 'e': 1.0}",25,0,-122.53055063582762,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
446,False,"{'a': 0.5, 'e': 1.0}",35,0,-216.1040825029892,"{0: 18, 1: 5, 2: 7, 3: 3, 4: 2}",0
447,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.47729671216388,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
448,False,"{'a': 0.5, 'e': 1.0}",25,0,-187.8765795689155,"{0: 12, 1: 4, 2: 4, 3: 3, 4: 2}",0
449,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.85221623665151,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
450,False,"{'a': 0.5, 'e': 1.0}",25,0,-154.27844287731565,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
451,False,"{'a': 0.5, 'e': 1.0}",30,0,-140.74844900162697,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
452,False,"{'a': 0.5, 'e': 1.0}",30,19,6.53092209931366,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 1.0}",25,0,-166.4892368772096,"{0: 16, 1: 0, 2: 4, 3: 3, 4: 2}",0
454,False,"{'a': 0.5, 'e': 1.0}",20,0,-255.67011425224044,"{0: 7, 1: 5, 2: 0, 3: 4, 4: 4}",0
455,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.2792952177567,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
456,False,"{'a': 0.5, 'e': 1.0}",20,0,-80.7176878693275,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
457,False,"{'a': 0.5, 'e': 1.0}",25,0,-194.11305101266245,"{0: 9, 1: 6, 2: 7, 3: 1, 4: 2}",0
458,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.249335152797908,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
459,False,"{'a': 0.5, 'e': 1.0}",25,0,-86.19359464895355,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
460,False,"{'a': 0.5, 'e': 1.0}",35,0,-152.95989095298364,"{0: 22, 1: 5, 2: 5, 3: 1, 4: 2}",0
461,False,"{'a': 0.5, 'e': 1.0}",20,0,-141.46670788351946,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
462,False,"{'a': 0.5, 'e': 1.0}",25,11,-8.310339060669744,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 1.0}",20,0,-165.26978883940464,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
464,False,"{'a': 0.5, 'e': 1.0}",30,0,-273.76283728349404,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 5}",0
465,False,"{'a': 0.5, 'e': 1.0}",20,0,-118.25577839436414,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
466,False,"{'a': 0.5, 'e': 1.0}",25,0,-77.67644894838926,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
467,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.78125599883535,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
468,False,"{'a': 0.5, 'e': 1.0}",20,0,-126.20722806733362,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
469,False,"{'a': 0.5, 'e': 1.0}",20,0,-42.58756440593517,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
470,False,"{'a': 0.5, 'e': 1.0}",20,0,-147.47793288628614,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
471,False,"{'a': 0.5, 'e': 1.0}",20,16,5.692378813354639,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.3864527079826,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
473,False,"{'a': 0.5, 'e': 1.0}",35,0,-180.44014935088737,"{0: 22, 1: 1, 2: 8, 3: 2, 4: 2}",0
474,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.4584448247917,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
475,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.16410826743433,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
476,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.54420889324105,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
477,False,"{'a': 0.5, 'e': 1.0}",25,8,-29.902528559212705,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
478,False,"{'a': 0.5, 'e': 1.0}",25,0,-142.63247112084937,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
479,False,"{'a': 0.5, 'e': 1.0}",25,0,-61.76997613110735,"{0: 18, 1: 5, 2: 0, 3: 1, 4: 1}",0
480,False,"{'a': 0.5, 'e': 1.0}",30,0,-265.8112189223233,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 5}",0
481,False,"{'a': 0.5, 'e': 1.0}",25,8,-60.11189448031256,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
482,False,"{'a': 0.5, 'e': 1.0}",30,0,-87.48063943378125,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
483,False,"{'a': 0.5, 'e': 1.0}",25,0,-165.31087129429406,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
484,False,"{'a': 0.5, 'e': 1.0}",25,0,-58.80707164495839,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
485,False,"{'a': 0.5, 'e': 1.0}",30,0,-102.1417834123681,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
486,False,"{'a': 0.5, 'e': 1.0}",25,0,-168.21530342108377,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
487,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.88227159878349,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
488,False,"{'a': 0.5, 'e': 1.0}",30,0,-167.06217848136376,"{0: 17, 1: 6, 2: 4, 3: 0, 4: 3}",0
489,False,"{'a': 0.5, 'e': 1.0}",25,0,-67.06448426218269,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
490,False,"{'a': 0.5, 'e': 1.0}",20,0,-234.81916887417543,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 5}",0
491,False,"{'a': 0.5, 'e': 1.0}",20,10,-26.591990936373662,"{0: 6, 1: 3, 2: 0, 3: 1, 4: 0}",1
492,False,"{'a': 0.5, 'e': 1.0}",25,0,-229.53940188469159,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
493,False,"{'a': 0.5, 'e': 1.0}",25,0,-100.30121867593803,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
494,False,"{'a': 0.5, 'e': 1.0}",25,0,-162.87000624746415,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
495,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.6598190562737,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
496,False,"{'a': 0.5, 'e': 1.0}",30,0,-143.25225772118506,"{0: 17, 1: 6, 2: 3, 3: 3, 4: 1}",0
497,False,"{'a': 0.5, 'e': 1.0}",25,0,-137.66072225576528,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
498,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.6083195438254,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
499,False,"{'a': 0.5, 'e': 1.0}",20,0,-108.24246911240964,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
500,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.6564036380395,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
501,False,"{'a': 0.5, 'e': 1.0}",30,0,-177.16302124621404,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
502,False,"{'a': 0.5, 'e': 1.0}",20,0,-75.13743653580505,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
503,False,"{'a': 0.5, 'e': 1.0}",20,0,-123.15296095470053,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
504,False,"{'a': 0.5, 'e': 1.0}",25,0,-174.34027014800688,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
505,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.9425466201742,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
506,False,"{'a': 0.5, 'e': 1.0}",25,0,-92.39656349328833,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
507,False,"{'a': 0.5, 'e': 1.0}",20,0,-83.25943993061729,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
508,False,"{'a': 0.5, 'e': 1.0}",30,0,-153.92939852827215,"{0: 15, 1: 7, 2: 6, 3: 0, 4: 2}",0
509,False,"{'a': 0.5, 'e': 1.0}",20,7,-22.946786687706293,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 1.0}",20,0,-108.47726950661075,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
511,False,"{'a': 0.5, 'e': 1.0}",20,0,-136.28643557140498,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
512,False,"{'a': 0.5, 'e': 1.0}",20,4,-78.1273468188354,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 1}",1
513,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.28453806487344,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
514,False,"{'a': 0.5, 'e': 1.0}",20,0,-129.531549513003,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",1
515,False,"{'a': 0.5, 'e': 1.0}",25,0,-247.81429040556262,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 5}",0
516,False,"{'a': 0.5, 'e': 1.0}",25,0,-128.71766441743713,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
517,False,"{'a': 0.5, 'e': 1.0}",25,0,-89.96699135022524,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
518,False,"{'a': 0.5, 'e': 1.0}",20,0,-150.34889592639558,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
519,False,"{'a': 0.5, 'e': 1.0}",25,0,-131.17290290295443,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
520,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.91385011264748,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
521,False,"{'a': 0.5, 'e': 1.0}",20,0,-179.80447195560564,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
522,False,"{'a': 0.5, 'e': 1.0}",20,0,-102.88643257515113,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
523,False,"{'a': 0.5, 'e': 1.0}",20,0,-110.9554419733827,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 2}",0
524,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.32767043060775,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
525,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.31604551517015,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
526,False,"{'a': 0.5, 'e': 1.0}",30,0,-120.33411120104876,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
527,False,"{'a': 0.5, 'e': 1.0}",25,0,-155.83557317761668,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
528,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.717191299077648,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
529,False,"{'a': 0.5, 'e': 1.0}",20,0,-160.9523769696238,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
530,False,"{'a': 0.5, 'e': 1.0}",20,0,-60.68386817227077,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
531,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.04837556124782,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
532,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.90163269991285,"{0: 9, 1: 5, 2: 3, 3: 2, 4: 1}",0
533,False,"{'a': 0.5, 'e': 1.0}",25,0,-186.83801084006296,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
534,False,"{'a': 0.5, 'e': 1.0}",30,0,-121.178037649979,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
535,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.51716226934735,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
536,False,"{'a': 0.5, 'e': 1.0}",25,0,-142.00669744304145,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
537,False,"{'a': 0.5, 'e': 1.0}",25,11,-39.97066139424138,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
538,False,"{'a': 0.5, 'e': 1.0}",20,3,-91.00120690842355,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
539,False,"{'a': 0.5, 'e': 1.0}",30,0,-142.06162468162674,"{0: 13, 1: 6, 2: 9, 3: 2, 4: 0}",0
540,False,"{'a': 0.5, 'e': 1.0}",30,0,-48.00112168357358,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.23620372401564,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
542,False,"{'a': 0.5, 'e': 1.0}",30,0,-109.65823760182117,"{0: 17, 1: 8, 2: 3, 3: 1, 4: 1}",0
543,False,"{'a': 0.5, 'e': 1.0}",25,0,-92.50110682364303,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
544,False,"{'a': 0.5, 'e': 1.0}",25,0,-111.84228255244254,"{0: 13, 1: 1, 2: 10, 3: 1, 4: 0}",0
545,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.27476979659654,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
546,False,"{'a': 0.5, 'e': 1.0}",25,0,-171.69086098478158,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 3}",0
547,False,"{'a': 0.5, 'e': 1.0}",25,0,-183.70571057089532,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
548,False,"{'a': 0.5, 'e': 1.0}",20,8,-16.759380259892325,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 1.0}",25,0,-156.62253439103185,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
550,False,"{'a': 0.5, 'e': 1.0}",35,0,-203.67799570519162,"{0: 20, 1: 5, 2: 5, 3: 2, 4: 3}",0
551,False,"{'a': 0.5, 'e': 1.0}",25,0,-122.01918767700602,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
552,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.96793197529973,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
553,False,"{'a': 0.5, 'e': 1.0}",20,0,-189.16826973773323,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
554,False,"{'a': 0.5, 'e': 1.0}",25,13,-45.56633217800832,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 0}",1
555,False,"{'a': 0.5, 'e': 1.0}",20,0,-149.1171692229518,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
556,False,"{'a': 0.5, 'e': 1.0}",20,0,-146.34128662365669,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
557,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.44018580445447,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
558,False,"{'a': 0.5, 'e': 1.0}",25,0,-117.61653106661133,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
559,False,"{'a': 0.5, 'e': 1.0}",20,0,-83.30224056950618,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
560,False,"{'a': 0.5, 'e': 1.0}",20,0,-166.38580924341954,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
561,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.98041499568825,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
562,False,"{'a': 0.5, 'e': 1.0}",25,0,-95.56802051067467,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
563,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.48982141345293,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
564,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.49092552043452,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
565,False,"{'a': 0.5, 'e': 1.0}",30,0,-166.76942327715153,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
566,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.49069094470107,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
567,False,"{'a': 0.5, 'e': 1.0}",20,0,-150.48966896243454,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
568,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.69567239771783,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
569,False,"{'a': 0.5, 'e': 1.0}",30,0,-224.5414537117465,"{0: 16, 1: 5, 2: 4, 3: 1, 4: 4}",0
570,False,"{'a': 0.5, 'e': 1.0}",25,0,-122.70844152055054,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
571,False,"{'a': 0.5, 'e': 1.0}",20,0,-123.08569959330217,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
572,False,"{'a': 0.5, 'e': 1.0}",25,0,-197.89893131862024,"{0: 11, 1: 0, 2: 9, 3: 4, 4: 1}",0
573,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.11452715996107,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
574,False,"{'a': 0.5, 'e': 1.0}",30,2,-51.23605844788124,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 0}",1
575,False,"{'a': 0.5, 'e': 1.0}",25,0,-125.30276474999529,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
576,False,"{'a': 0.5, 'e': 1.0}",20,0,-57.653649447237015,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
577,False,"{'a': 0.5, 'e': 1.0}",30,0,-196.23779960289326,"{0: 12, 1: 7, 2: 9, 3: 0, 4: 2}",0
578,False,"{'a': 0.5, 'e': 1.0}",20,9,-87.28403471962984,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
579,False,"{'a': 0.5, 'e': 1.0}",25,0,-72.27982413232576,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
580,False,"{'a': 0.5, 'e': 1.0}",20,0,-143.12743352831586,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
581,False,"{'a': 0.5, 'e': 1.0}",25,12,-107.42824535962691,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 2}",1
582,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.93941242689115,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
583,False,"{'a': 0.5, 'e': 1.0}",30,7,-148.92612342908805,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 2}",1
584,False,"{'a': 0.5, 'e': 1.0}",30,0,-169.1641282675475,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
585,False,"{'a': 0.5, 'e': 1.0}",30,0,-195.26333073115683,"{0: 16, 1: 4, 2: 5, 3: 3, 4: 2}",0
586,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.83431560129131,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
587,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.11631527081035,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
588,False,"{'a': 0.5, 'e': 1.0}",25,8,-121.87144377738207,"{0: 8, 1: 4, 2: 3, 3: 0, 4: 2}",1
